-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1743252091.699435710 Received IMU Angular Velocity - [0.00284277, 0.00706363, 0.00290185]
1743252091.703585550 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00396711]
-------------------------
[2025-03-29_20-41-31.706] No B-spline trajectory received.
-------------------------
Received Odometry - Position: x=0.113327, y=0.0694232, Linear Velocity: 0.0280121
Current yaw: 0.000720432 (roll: -0.0251668, pitch: -0.00349972)
1743252091.709379853 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00290185]
1743252091.713581435 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.00503238]
1743252091.719350459 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00503238]
Received Odometry - Position: x=0.113025, y=0.0688243, Linear Velocity: 0.0104959
Current yaw: 0.000220741 (roll: -0.0252499, pitch: -0.0041001)
1743252091.723797757 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00396711]
1743252091.729370407 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00503238]
1743252091.733523320 Received IMU Angular Velocity - [0.00816909, 0.00599836, 0.00290185]
1743252091.739215580 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00716291]
1743252091.743568546 Received IMU Angular Velocity - [0.0113649, -0.00358902, 0.00503238]
Received Odometry - Position: x=0.105905, y=0.0686853, Linear Velocity: -0.0328634
Current yaw: 0.000685257 (roll: -0.0254706, pitch: -0.00315862)
1743252091.749352098 Received IMU Angular Velocity - [0.0124302, -0.0121111, 0.00503238]
1743252091.753573519 Received IMU Angular Velocity - [0.00284277, -0.0110459, 0.00290185]
1743252091.759360686 Received IMU Angular Velocity - [0.00177751, -0.00145849, 0.00716291]
Received Odometry - Position: x=0.102869, y=0.0680619, Linear Velocity: -0.0465732
Current yaw: 0.000752732 (roll: -0.025919, pitch: -0.0023871)
1743252091.763645048 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00396711]
1743252091.769344476 Received IMU Angular Velocity - [0.00603857, 0.00706363, 0.00609764]
1743252091.773598695 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00609764]
1743252091.779334089 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00290185]
Received Odometry - Position: x=0.105645, y=0.068785, Linear Velocity: -0.0317557
Current yaw: 0.00135437 (roll: -0.0254024, pitch: -0.00281869)
1743252091.783710255 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00183658]
1743252091.789350741 Received IMU Angular Velocity - [-0.000353022, -0.00891534, 0.00503238]
1743252091.793502054 Received IMU Angular Velocity - [0.00177751, -0.00145849, 0.00609764]
1743252091.799417822 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00609764]
Received Odometry - Position: x=0.113419, y=0.0711162, Linear Velocity: 0.0440711
Current yaw: 0.00119363 (roll: -0.0253267, pitch: -0.00390855)
1743252091.803454741 Received IMU Angular Velocity - [0.00710383, 0.00812889, 0.00396711]
-------------------------
[2025-03-29_20-41-31.806] No B-spline trajectory received.
-------------------------
1743252091.809357422 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00503238]
1743252091.813875725 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00609764]
Received Odometry - Position: x=0.106943, y=0.0698537, Linear Velocity: -0.0486481
Current yaw: 0.000715508 (roll: -0.0254565, pitch: -0.00308208)
1743252091.819477461 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00609764]
1743252091.823597671 Received IMU Angular Velocity - [-0.000353022, -0.00571955, 0.00503238]
1743252091.829234542 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00503238]
1743252091.833562838 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00290185]
1743252091.839347029 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.000771319]
Received Odometry - Position: x=0.105399, y=0.0694713, Linear Velocity: -0.0281048
Current yaw: 0.000100565 (roll: -0.0253314, pitch: -0.00297398)
1743252091.843550275 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00503238]
1743252091.849471932 Received IMU Angular Velocity - [0.0134954, -0.0110459, 0.00503238]
1743252091.853554544 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.00396711]
Received Odometry - Position: x=0.102088, y=0.0680478, Linear Velocity: -0.027303
Current yaw: 0.00112569 (roll: -0.0264526, pitch: -0.00274038)
1743252091.859324976 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00503238]
1743252091.863781553 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00716291]
1743252091.869313597 Received IMU Angular Velocity - [0.00390804, 0.00812889, 0.00396711]
1743252091.873584520 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00609764]
Received Odometry - Position: x=0.102608, y=0.0678203, Linear Velocity: -0.0147463
Current yaw: 0.0014062 (roll: -0.0262786, pitch: -0.00301911)
1743252091.879366215 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00609764]
1743252091.883590101 Received IMU Angular Velocity - [0.0124302, -0.0121111, 0.00503238]
1743252091.889332342 Received IMU Angular Velocity - [0.0049733, -0.0110459, 0.00290185]
1743252091.893677277 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00396711]
1743252091.899282245 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00396711]
1743252091.903558672 Received IMU Angular Velocity - [0.00923436, 0.00599836, 0.00396711]
-------------------------
[2025-03-29_20-41-31.906] No B-spline trajectory received.
-------------------------
1743252091.909367982 Received IMU Angular Velocity - [0.00923436, 0.0017373, 0.00396711]
1743252091.913562780 Received IMU Angular Velocity - [0.0134954, -0.00571955, 0.00609764]
1743252091.919375930 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00609764]
1743252091.923426192 Received IMU Angular Velocity - [0.00177751, -0.00785008, 0.00396711]
1743252091.929321610 Received IMU Angular Velocity - [-0.00567934, 0.000672041, 0.00609764]
1743252091.933549623 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.00609764]
1743252091.939314935 Received IMU Angular Velocity - [0.00923436, 0.00599836, 0.00290185]
Received Odometry - Position: x=0.101504, y=0.0671337, Linear Velocity: -0.0117759
Current yaw: 0.000687532 (roll: -0.0264237, pitch: -0.00231294)
1743252091.943875251 Received IMU Angular Velocity - [0.0113649, -0.00252375, 0.00183658]
1743252091.949327235 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00396711]
1743252091.953564271 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00290185]
1743252091.959318832 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00609764]
1743252091.963583547 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00822817]
1743252091.969229537 Received IMU Angular Velocity - [0.00816909, 0.00812889, 0.00609764]
1743252091.973490957 Received IMU Angular Velocity - [0.0102996, 0.0049331, 0.00183658]
1743252091.979326985 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00396711]
1743252091.983608948 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00503238]
1743252091.989133056 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00503238]
1743252091.993550947 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00396711]
1743252091.999314500 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.00503238]
1743252092.003445845 Received IMU Angular Velocity - [-0.000353022, 0.00812889, 0.000771319]
-------------------------
[2025-03-29_20-41-32.006] No B-spline trajectory received.
-------------------------
1743252092.009413995 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00290185]
1743252092.013536349 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00503238]
1743252092.019318845 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00609764]
1743252092.023656004 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00396711]
1743252092.029451395 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00290185]
1743252092.033575349 Received IMU Angular Velocity - [-0.000353022, 0.00599836, 0.00396711]
1743252092.039323990 Received IMU Angular Velocity - [0.00710383, 0.00706363, 0.00290185]
1743252092.043666749 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.00503238]
1743252092.049193673 Received IMU Angular Velocity - [0.0134954, -0.0099806, 0.00609764]
Received Odometry - Position: x=0.103164, y=0.0670508, Linear Velocity: -0.00199494
Current yaw: 0.000214268 (roll: -0.025932, pitch: -0.00321124)
1743252092.053580430 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
1743252092.059299152 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00396711]
1743252092.063625816 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.00503238]
1743252092.069186882 Received IMU Angular Velocity - [-0.000353022, 0.00919416, 0.00609764]
1743252092.073564008 Received IMU Angular Velocity - [0.0102996, 0.00706363, 0.00396711]
1743252092.079303561 Received IMU Angular Velocity - [0.00923436, -0.000393224, 0.00183658]
1743252092.083719565 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00183658]
1743252092.089351571 Received IMU Angular Velocity - [0.0113649, -0.0131764, 0.00290185]
1743252092.093537762 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00290185]
1743252092.099315362 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00503238]
1743252092.103657769 Received IMU Angular Velocity - [0.00816909, 0.00706363, 0.00609764]
-------------------------
[2025-03-29_20-41-32.106] No B-spline trajectory received.
-------------------------
1743252092.109437800 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.00396711]
1743252092.113546363 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00290185]
1743252092.119302716 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00503238]
1743252092.123582694 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00503238]
1743252092.129224716 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00396711]
1743252092.133513398 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00503238]
1743252092.139203162 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00396711]
1743252092.143541921 Received IMU Angular Velocity - [0.0124302, 0.000672041, 0.00290185]
1743252092.149308897 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00609764]
1743252092.153453298 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00503238]
1743252092.159319373 Received IMU Angular Velocity - [0.0102996, -0.00785008, 0.00396711]
Received Odometry - Position: x=0.106142, y=0.068116, Linear Velocity: 0.00938749
Current yaw: 0.000700241 (roll: -0.0253941, pitch: -0.00256884)
1743252092.164264662 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.00396711]
1743252092.169400470 Received IMU Angular Velocity - [-0.00354881, 0.00919416, 0.00396711]
1743252092.173513545 Received IMU Angular Velocity - [0.00390804, 0.00812889, 0.00609764]
1743252092.179345733 Received IMU Angular Velocity - [0.0124302, -0.000393224, 0.00609764]
1743252092.183613744 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.00396711]
1743252092.189318995 Received IMU Angular Velocity - [0.0049733, -0.0121111, 0.00290185]
1743252092.193481955 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00396711]
1743252092.199339583 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00396711]
1743252092.203662087 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00503238]
-------------------------
[2025-03-29_20-41-32.206] No B-spline trajectory received.
-------------------------
1743252092.209345291 Received IMU Angular Velocity - [0.0113649, 0.00599836, 0.00503238]
1743252092.213531802 Received IMU Angular Velocity - [0.0134954, -0.00252375, 0.00290185]
1743252092.219330585 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00290185]
1743252092.223521959 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00609764]
1743252092.229364740 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00183658]
1743252092.233468375 Received IMU Angular Velocity - [0.0102996, 0.0017373, 0.00716291]
1743252092.239413614 Received IMU Angular Velocity - [0.0049733, 0.00706363, 0.00609764]
1743252092.243631579 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00183658]
1743252092.249271169 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00183658]
Received Odometry - Position: x=0.10727, y=0.0688723, Linear Velocity: 0.012961
Current yaw: 0.000422439 (roll: -0.0249393, pitch: -0.00255109)
1743252092.253569387 Received IMU Angular Velocity - [0.0102996, -0.0121111, 0.00396711]
1743252092.259306188 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00716291]
1743252092.263536313 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00503238]
1743252092.269310009 Received IMU Angular Velocity - [0.00390804, 0.00812889, 0.00290185]
1743252092.273542213 Received IMU Angular Velocity - [0.00284277, 0.00919416, 0.00503238]
1743252092.279290566 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00609764]
1743252092.283753224 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00503238]
1743252092.289185432 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00503238]
1743252092.293547198 Received IMU Angular Velocity - [-0.000353022, -0.00891534, 0.00396711]
1743252092.299390555 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00290185]
1743252092.303590665 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00290185]
-------------------------
[2025-03-29_20-41-32.306] No B-spline trajectory received.
-------------------------
1743252092.309294540 Received IMU Angular Velocity - [0.0134954, -0.00145849, 0.00716291]
1743252092.313524825 Received IMU Angular Velocity - [0.0134954, -0.00145849, 0.00716291]
1743252092.319309304 Received IMU Angular Velocity - [0.00284277, -0.0099806, 0.00396711]
1743252092.323611841 Received IMU Angular Velocity - [0.00284277, -0.0099806, 0.00396711]
1743252092.329331011 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.00396711]
1743252092.333535186 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.00396711]
1743252092.339116251 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00716291]
1743252092.343572796 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00716291]
1743252092.349167781 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00183658]
Received Odometry - Position: x=0.107813, y=0.068886, Linear Velocity: 0.0136842
Current yaw: 0.000900147 (roll: -0.025442, pitch: -0.00301796)
1743252092.353532491 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00183658]
1743252092.359309738 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00716291]
1743252092.363452412 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00716291]
1743252092.369344981 Received IMU Angular Velocity - [0.0049733, 0.00812889, 0.00290185]
1743252092.373718043 Received IMU Angular Velocity - [0.0049733, 0.00812889, 0.00290185]
1743252092.379346306 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00609764]
1743252092.383668042 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00609764]
1743252092.389396652 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.00503238]
1743252092.393386981 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.00503238]
1743252092.399331932 Received IMU Angular Velocity - [0.00603857, 0.00706363, 0.00396711]
1743252092.404038609 Received IMU Angular Velocity - [0.00603857, 0.00706363, 0.00396711]
-------------------------
[2025-03-29_20-41-32.406] No B-spline trajectory received.
-------------------------
1743252092.409474529 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00609764]
1743252092.413506200 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00609764]
Received Odometry - Position: x=0.109973, y=0.0687989, Linear Velocity: 0.0174378
Current yaw: 0.000561534 (roll: -0.0248343, pitch: -0.00327571)
1743252092.419445231 Received IMU Angular Velocity - [0.0145607, -0.0121111, 0.00290185]
1743252092.423586401 Received IMU Angular Velocity - [0.0145607, -0.0121111, 0.00290185]
1743252092.429223463 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00609764]
