-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744634030.762486524 Received IMU Angular Velocity - [0.0134954, -0.00678481, 0.00183658]
1744634030.766623417 Received IMU Angular Velocity - [0.00177751, -0.0099806, 0.000771319]
1744634030.772516676 Received IMU Angular Velocity - [0.00177751, -0.00465428, 0.00396711]
1744634030.776509128 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00609764]
-------------------------
[2025-04-14_20-33-50.781] No B-spline trajectory received.
-------------------------
1744634030.782425586 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00290185]
1744634030.786740839 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00183658]
1744634030.792307073 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.00396711]
1744634030.796692338 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00609764]
1744634030.802450788 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00183658]
1744634030.806677053 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.000771319]
1744634030.812590886 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00183658]
1744634030.816764386 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00290185]
1744634030.822460246 Received IMU Angular Velocity - [0.0134954, -0.00145849, 0.00290185]
1744634030.826606579 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00396711]
Received Odometry - Position: x=0.144329, y=0.0716061, Linear Velocity: 0.0592004
Current yaw: 0.00255814 (roll: -0.0137518, pitch: -0.00383565)
1744634030.832485471 Received IMU Angular Velocity - [0.00284277, -0.0110459, 0.00183658]
1744634030.836730711 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00183658]
1744634030.842467273 Received IMU Angular Velocity - [0.000712243, -0.00145849, 0.00396711]
1744634030.847025299 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00290185]
1744634030.852624043 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00396711]
1744634030.856675917 Received IMU Angular Velocity - [0.0113649, 0.000672041, 0.00290185]
1744634030.862282501 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.000771319]
Received Odometry - Position: x=0.145822, y=0.071751, Linear Velocity: 0.0514066
Current yaw: 0.00098212 (roll: -0.013127, pitch: -0.00419142)
1744634030.866662711 Received IMU Angular Velocity - [0.00923436, -0.0110459, -0.000293946]
1744634030.872413960 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744634030.876553061 Received IMU Angular Velocity - [-0.00354881, -0.000393224, 0.00290185]
-------------------------
[2025-04-14_20-33-50.881] No B-spline trajectory received.
-------------------------
1744634030.882418929 Received IMU Angular Velocity - [0.00923436, 0.00386783, -0.00242447]
Received Odometry - Position: x=0.142691, y=0.0658922, Linear Velocity: 0.0277464
Current yaw: 0.00175848 (roll: -0.0129107, pitch: -0.00403008)
1744634030.886839137 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00290185]
1744634030.894022128 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00183658]
1744634030.896540601 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00183658]
1744634030.902406661 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.000771319]
1744634030.906677564 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00290185]
1744634030.912563975 Received IMU Angular Velocity - [-0.000353022, 0.00280257, 0.00609764]
1744634030.916736963 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00290185]
1744634030.922411704 Received IMU Angular Velocity - [0.00816909, 0.0017373, 0.00290185]
1744634030.926682671 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.000771319]
1744634030.932307174 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00503238]
1744634030.936578558 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00396711]
Received Odometry - Position: x=0.143756, y=0.0719822, Linear Velocity: -0.0384225
Current yaw: 0.00101849 (roll: -0.0124759, pitch: -0.00463326)
1744634030.942407851 Received IMU Angular Velocity - [-0.00248355, -0.00358902, 0.00183658]
1744634030.946875417 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00183658]
1744634030.952719078 Received IMU Angular Velocity - [0.0049733, 0.00706363, 0.00183658]
1744634030.956562193 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00396711]
1744634030.962415422 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00396711]
1744634030.966726579 Received IMU Angular Velocity - [0.0124302, -0.0099806, 0.00290185]
1744634030.972567136 Received IMU Angular Velocity - [-0.00141829, -0.00891534, 0.00290185]
1744634030.976637153 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00290185]
-------------------------
[2025-04-14_20-33-50.981] No B-spline trajectory received.
-------------------------
1744634030.982433360 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00183658]
1744634030.986629419 Received IMU Angular Velocity - [-0.00248355, 0.0049331, -0.000293946]
1744634030.992755563 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.00183658]
1744634030.996555704 Received IMU Angular Velocity - [0.0102996, -0.00785008, 0.00503238]
1744634031.004457316 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00290185]
1744634031.006658845 Received IMU Angular Velocity - [-0.000353022, -0.00571955, 0.00183658]
1744634031.012470027 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.000771319]
1744634031.016546603 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
Received Odometry - Position: x=0.131009, y=0.0764181, Linear Velocity: -0.0846645
Current yaw: 0.0023806 (roll: -0.0132344, pitch: -0.00473622)
1744634031.022449910 Received IMU Angular Velocity - [0.0102996, 0.00280257, 0.00183658]
1744634031.026754379 Received IMU Angular Velocity - [0.0145607, -0.00465428, 0.00290185]
1744634031.032566138 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00396711]
1744634031.036610844 Received IMU Angular Velocity - [0.00390804, -0.0121111, 0.000771319]
1744634031.042443209 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00183658]
1744634031.046745183 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00396711]
1744634031.052476337 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00290185]
1744634031.056674124 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00183658]
1744634031.062428381 Received IMU Angular Velocity - [0.0145607, -0.00571955, 0.00290185]
1744634031.066828142 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00396711]
1744634031.072986188 Received IMU Angular Velocity - [0.00284277, -0.0099806, 0.00290185]
1744634031.076557668 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00290185]
Received Odometry - Position: x=0.128931, y=0.0712571, Linear Velocity: -0.0457318
Current yaw: 0.00178082 (roll: -0.0130091, pitch: -0.00406167)
-------------------------
[2025-04-14_20-33-51.081] No B-spline trajectory received.
-------------------------
1744634031.082487693 Received IMU Angular Velocity - [-0.00354881, 0.0049331, 0.000771319]
1744634031.086491441 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00183658]
1744634031.092400443 Received IMU Angular Velocity - [0.00710383, 0.000672041, 0.00290185]
1744634031.096795276 Received IMU Angular Velocity - [0.00816909, -0.00785008, -0.000293946]
1744634031.102443874 Received IMU Angular Velocity - [0.0113649, -0.0110459, 0.00183658]
1744634031.106668284 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00396711]
1744634031.112464043 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
1744634031.116578761 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00183658]
1744634031.122438134 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.000771319]
1744634031.126508438 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.000771319]
1744634031.132430528 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00396711]
1744634031.136911821 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744634031.142569763 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00290185]
1744634031.146557287 Received IMU Angular Velocity - [-0.00461408, 0.00280257, 0.00183658]
1744634031.152401652 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.00290185]
1744634031.156848323 Received IMU Angular Velocity - [0.00923436, 0.0017373, 0.00396711]
1744634031.162583733 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00396711]
1744634031.166636663 Received IMU Angular Velocity - [0.0113649, -0.0110459, 0.00290185]
1744634031.172427910 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.000771319]
1744634031.176744987 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00290185]
-------------------------
[2025-04-14_20-33-51.181] No B-spline trajectory received.
-------------------------
1744634031.182435311 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
Received Odometry - Position: x=0.131333, y=0.0637567, Linear Velocity: -0.010607
Current yaw: 0.00164745 (roll: -0.0137717, pitch: -0.00538623)
1744634031.186634474 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00503238]
1744634031.192438009 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
1744634031.196513433 Received IMU Angular Velocity - [0.0166912, -0.00785008, 0.00396711]
1744634031.202529118 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00503238]
1744634031.206763319 Received IMU Angular Velocity - [-0.00141829, -0.00678481, 0.00503238]
1744634031.212565318 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.000771319]
1744634031.216670341 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.000771319]
1744634031.222413559 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.00396711]
1744634031.226640656 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00290185]
1744634031.232446527 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00183658]
1744634031.236863951 Received IMU Angular Velocity - [0.0049733, -0.0131764, 0.000771319]
Received Odometry - Position: x=0.130199, y=0.067793, Linear Velocity: -0.00703297
Current yaw: 0.00256653 (roll: -0.0132798, pitch: -0.00550716)
1744634031.242457192 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00183658]
1744634031.246807739 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
1744634031.252433618 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00609764]
1744634031.256560336 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.000771319]
1744634031.263844377 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00290185]
1744634031.266791119 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00290185]
1744634031.272650651 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00290185]
1744634031.276630400 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00290185]
-------------------------
[2025-04-14_20-33-51.281] No B-spline trajectory received.
-------------------------
Received Odometry - Position: x=0.132983, y=0.0688714, Linear Velocity: 0.00776705
Current yaw: 0.00188586 (roll: -0.0128021, pitch: -0.00520858)
1744634031.282575432 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744634031.286597195 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744634031.292443416 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00396711]
1744634031.296751949 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00396711]
1744634031.302428162 Received IMU Angular Velocity - [0.0049733, -0.00785008, -0.000293946]
1744634031.306601886 Received IMU Angular Velocity - [0.0049733, -0.00785008, -0.000293946]
1744634031.312458314 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00290185]
1744634031.316560137 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00290185]
1744634031.322502770 Received IMU Angular Velocity - [0.00710383, -0.00252375, 0.000771319]
Received Odometry - Position: x=0.131995, y=0.0676186, Linear Velocity: -0.00732553
Current yaw: 0.00246337 (roll: -0.0130962, pitch: -0.00483929)
1744634031.326494166 Received IMU Angular Velocity - [0.00710383, -0.00252375, 0.000771319]
1744634031.332433183 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00396711]
1744634031.336685399 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00396711]
1744634031.342432104 Received IMU Angular Velocity - [-0.00461408, 0.0017373, 0.000771319]
1744634031.346735806 Received IMU Angular Velocity - [-0.00461408, 0.0017373, 0.000771319]
1744634031.352497103 Received IMU Angular Velocity - [0.0156259, 0.0049331, 0.00290185]
1744634031.356768774 Received IMU Angular Velocity - [0.0156259, 0.0049331, 0.00290185]
1744634031.362414012 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00183658]
1744634031.366569721 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00183658]
1744634031.372507617 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00290185]
1744634031.376661822 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00290185]
Received Odometry - Position: x=0.131572, y=0.0690181, Linear Velocity: -0.0051738
Current yaw: 0.00171035 (roll: -0.0134353, pitch: -0.00591113)
-------------------------
[2025-04-14_20-33-51.381] No B-spline trajectory received.
-------------------------
1744634031.382484428 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00396711]
1744634031.386657704 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00183658]
1744634031.392527220 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00290185]
1744634031.396694032 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00183658]
1744634031.402524477 Received IMU Angular Velocity - [-0.000353022, -0.00891534, 0.000771319]
1744634031.406615197 Received IMU Angular Velocity - [-0.00354881, -0.00252375, 0.00290185]
1744634031.412423564 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00183658]
1744634031.416784638 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00290185]
1744634031.422504561 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.00183658]
1744634031.426622096 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00183658]
1744634031.432440350 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00183658]
1744634031.436679510 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00183658]
Received Odometry - Position: x=0.135528, y=0.0708991, Linear Velocity: 0.0116889
Current yaw: 0.00213484 (roll: -0.0127383, pitch: -0.00528827)
1744634031.442422824 Received IMU Angular Velocity - [0.00284277, -0.000393224, 0.000771319]
1744634031.446867447 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00609764]
1744634031.452550924 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00503238]
1744634031.456617900 Received IMU Angular Velocity - [0.00923436, -0.000393224, 0.00183658]
1744634031.462383261 Received IMU Angular Velocity - [0.0124302, -0.00891534, 0.00183658]
1744634031.466653332 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00503238]
1744634031.472417253 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00183658]
1744634031.476880851 Received IMU Angular Velocity - [0.00390804, 0.000672041, 0.00183658]
Received Odometry - Position: x=0.13276, y=0.0717529, Linear Velocity: -0.00686
Current yaw: 0.00157375 (roll: -0.0131212, pitch: -0.00464581)
-------------------------
[2025-04-14_20-33-51.481] No B-spline trajectory received.
-------------------------
1744634031.482459981 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.000771319]
1744634031.486788033 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00396711]
1744634031.492442967 Received IMU Angular Velocity - [0.0113649, -0.00252375, 0.00396711]
1744634031.496546678 Received IMU Angular Velocity - [0.0049733, -0.00891534, -0.000293946]
1744634031.502463840 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00183658]
1744634031.506608541 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00183658]
Received Odometry - Position: x=0.132537, y=0.0703906, Linear Velocity: -0.00916854
