-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744200971.682192185 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00503238]
1744200971.688078636 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.00396711]
1744200971.692433768 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00503238]
1744200971.697908525 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00609764]
1744200971.708251296 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00609764]
1744200971.712384949 Received IMU Angular Velocity - [0.0145607, -0.0099806, 0.00716291]
1744200971.718152484 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00183658]
1744200971.722494528 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.00396711]
1744200971.728137675 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00609764]
1744200971.732370627 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00716291]
1744200971.738232437 Received IMU Angular Velocity - [0.0102996, 0.000672041, 0.00716291]
1744200971.743459089 Received IMU Angular Velocity - [0.00816909, -0.00358902, 0.00290185]
1744200971.748133561 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00396711]
1744200971.752514518 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00609764]
1744200971.757923992 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
1744200971.762272916 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00716291]
1744200971.767970113 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.00503238]
1744200971.772705963 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
1744200971.778069260 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00396711]
1744200971.782246370 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00609764]
1744200971.788107924 Received IMU Angular Velocity - [0.00177751, -0.00465428, 0.00503238]
1744200971.792434928 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00396711]
1744200971.798258817 Received IMU Angular Velocity - [-0.000353022, 0.00812889, -0.000293946]
1744200971.802407158 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00396711]
1744200971.808118755 Received IMU Angular Velocity - [0.00923436, -0.00358902, 0.00716291]
1744200971.812418717 Received IMU Angular Velocity - [0.0134954, -0.0110459, 0.00503238]
1744200971.818333010 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.00290185]
1744200971.822361986 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00503238]
1744200971.828156242 Received IMU Angular Velocity - [-0.00461408, 0.00280257, 0.00609764]
1744200971.832601586 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00290185]
1744200971.838099447 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.00609764]
1744200971.842221899 Received IMU Angular Velocity - [0.00816909, -0.00358902, 0.00396711]
1744200971.848623057 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00290185]
1744200971.852363256 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00503238]
1744200971.858102854 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00822817]
1744200971.862371551 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00609764]
1744200971.868476442 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00396711]
1744200971.872438889 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00396711]
1744200971.878190775 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00929343]
1744200971.882643159 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00609764]
1744200971.888036697 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00290185]
1744200971.892338195 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00503238]
1744200971.898169541 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00290185]
1744200971.902445662 Received IMU Angular Velocity - [0.00177751, 0.00386783, 0.00290185]
1744200971.908476567 Received IMU Angular Velocity - [0.0049733, -0.00252375, 0.00503238]
1744200971.912301568 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00716291]
1744200971.918149362 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.000771319]
1744200971.922238949 Received IMU Angular Velocity - [-0.00141829, -0.00358902, 0.000771319]
1744200971.928380674 Received IMU Angular Velocity - [-0.00674461, 0.0049331, 0.00609764]
1744200971.932565048 Received IMU Angular Velocity - [-0.00248355, 0.00599836, 0.00716291]
1744200971.937934937 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00396711]
1744200971.942481596 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00183658]
1744200971.948128295 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00183658]
1744200971.952377055 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00396711]
1744200971.958079756 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.00396711]
1744200971.964788637 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.00609764]
1744200971.968071219 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00822817]
1744200971.972232712 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00183658]
1744200971.978082810 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00290185]
1744200971.982467768 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00609764]
1744200971.988223047 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00609764]
1744200971.992131731 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00396711]
1744200971.998096777 Received IMU Angular Velocity - [-0.00248355, 0.00599836, 0.00503238]
1744200972.002354146 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00290185]
1744200972.008092944 Received IMU Angular Velocity - [0.00710383, -0.00145849, 0.00396711]
1744200972.012334632 Received IMU Angular Velocity - [0.0102996, -0.00785008, 0.00503238]
1744200972.018250365 Received IMU Angular Velocity - [0.0134954, -0.0110459, 0.00822817]
1744200972.024576672 Received IMU Angular Velocity - [0.000712243, -0.00678481, 0.00503238]
1744200972.028096222 Received IMU Angular Velocity - [-0.00461408, 0.0017373, 0.00183658]
1744200972.072507257 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.00609764]
1744200972.078204678 Received IMU Angular Velocity - [0.00923436, -0.00252375, 0.00183658]
1744200972.087064452 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00290185]
1744200972.088533017 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00396711]
1744200972.092355426 Received IMU Angular Velocity - [0.000712243, -0.00145849, 0.00822817]
1744200972.098685925 Received IMU Angular Velocity - [-0.00141829, 0.00599836, 0.00609764]
1744200972.102449260 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.000771319]
1744200972.114407066 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00503238]
1744200972.114457820 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00609764]
1744200972.119807932 Received IMU Angular Velocity - [0.0134954, -0.0121111, 0.00503238]
1744200972.123390076 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744200972.128831072 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00503238]
1744200972.132588551 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00396711]
1744200972.138119597 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00396711]
1744200972.142411879 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00396711]
1744200972.148617990 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744200972.152375021 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00396711]
1744200972.158173662 Received IMU Angular Velocity - [-0.000353022, -0.00571955, 0.00609764]
1744200972.162250224 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00929343]
Received Odometry - Position: x=0.12951, y=0.0510938, Linear Velocity: 0.00637444
Current yaw: -0.00341479 (roll: -0.00530038, pitch: -0.00493791)
1744200972.168944160 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00822817]
1744200972.172409789 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00183658]
1744200972.178371347 Received IMU Angular Velocity - [0.00816909, -0.00145849, -0.000293946]
1744200972.182338689 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00396711]
-------------------------
[2025-04-09_20-16-12.183] No B-spline trajectory received.
-------------------------
Received Odometry - Position: x=0.131677, y=0.0673348, Linear Velocity: 0.0191682
Current yaw: -0.00450937 (roll: -0.00515611, pitch: -0.00720263)
1744200972.188076783 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00503238]
1744200972.192814809 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00609764]
1744200972.198171930 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00503238]
1744200972.202296878 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00396711]
1744200972.208086046 Received IMU Angular Velocity - [0.00710383, 0.000672041, 0.00183658]
Received Odometry - Position: x=0.111092, y=0.0769652, Linear Velocity: -0.12931
Current yaw: -0.00214425 (roll: -0.00475255, pitch: -0.00671558)
1744200972.212318390 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00716291]
1744200972.218111526 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00716291]
1744200972.222360862 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
1744200972.228061803 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00396711]
1744200972.232412647 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00183658]
1744200972.238118164 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00396711]
1744200972.243524694 Received IMU Angular Velocity - [0.00816909, 0.0017373, 0.00183658]
Received Odometry - Position: x=0.11616, y=0.0763995, Linear Velocity: -0.0582567
Current yaw: -0.00155796 (roll: -0.00422737, pitch: -0.00581418)
1744200972.248055801 Received IMU Angular Velocity - [0.00923436, -0.00358902, 0.000771319]
1744200972.252480824 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00290185]
1744200972.258193893 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00609764]
1744200972.262203413 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00503238]
1744200972.268478999 Received IMU Angular Velocity - [-0.000353022, 0.00280257, 0.00396711]
1744200972.272969368 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00609764]
1744200972.278208820 Received IMU Angular Velocity - [0.00710383, 0.000672041, 0.00290185]
1744200972.282204195 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.000771319]
-------------------------
[2025-04-09_20-16-12.283] No B-spline trajectory received.
-------------------------
Received Odometry - Position: x=0.12382, y=0.068865, Linear Velocity: -0.0424622
Current yaw: -0.00279051 (roll: -0.00422201, pitch: -0.00599441)
1744200972.288831153 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00503238]
1744200972.292433747 Received IMU Angular Velocity - [-0.000353022, -0.00358902, 0.00609764]
1744200972.297951193 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00503238]
1744200972.302295797 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00503238]
1744200972.308728636 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00503238]
1744200972.312482723 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.00396711]
Received Odometry - Position: x=0.145904, y=0.069129, Linear Velocity: 0.136631
Current yaw: -0.00367865 (roll: -0.00528087, pitch: -0.00804705)
1744200972.318102381 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00822817]
1744200972.322351877 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00822817]
1744200972.332259401 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00396711]
1744200972.332445040 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00396711]
1744200972.337910068 Received IMU Angular Velocity - [-0.000353022, 0.00812889, 0.00183658]
1744200972.342383604 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00609764]
1744200972.348070241 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00290185]
1744200972.352337594 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00290185]
Received Odometry - Position: x=0.145377, y=0.0702955, Linear Velocity: 0.065496
Current yaw: -0.00309339 (roll: -0.00497363, pitch: -0.00683609)
1744200972.359183760 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00503238]
1744200972.362343425 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00503238]
1744200972.368065263 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00503238]
1744200972.372376938 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00503238]
1744200972.378075030 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00183658]
-------------------------
[2025-04-09_20-16-12.382] No B-spline trajectory received.
-------------------------
1744200972.382433363 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00183658]
1744200972.388096062 Received IMU Angular Velocity - [-0.00141829, -0.00571955, 0.00503238]
Received Odometry - Position: x=0.1541, y=0.0671348, Linear Velocity: 0.0773077
Current yaw: -0.00345398 (roll: -0.00555417, pitch: -0.00790885)
1744200972.392483708 Received IMU Angular Velocity - [-0.00141829, -0.00571955, 0.00503238]
1744200972.398089445 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00503238]
1744200972.402907378 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00503238]
1744200972.408277363 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00396711]
1744200972.412210080 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00396711]
1744200972.418097171 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00396711]
1744200972.422268137 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00396711]
Received Odometry - Position: x=0.147553, y=0.0670812, Linear Velocity: 0.0226326
Current yaw: -0.00356208 (roll: -0.00525946, pitch: -0.00578439)
1744200972.428063673 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00716291]
1744200972.432441366 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00716291]
1744200972.438001854 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00503238]
Received Odometry - Position: x=0.145528, y=0.0651826, Linear Velocity: 0.00256507
Current yaw: -0.00307928 (roll: -0.00524829, pitch: -0.00721511)
1744200972.442336218 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00503238]
1744200972.448143146 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00609764]
1744200972.452394595 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00609764]
Received Odometry - Position: x=0.134918, y=0.0698254, Linear Velocity: -0.0361865
Current yaw: -0.0032919 (roll: -0.00531419, pitch: -0.00541203)
1744200972.458867435 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00503238]
1744200972.462459084 Received IMU Angular Velocity - [-0.00354881, 0.0049331, 0.00609764]
1744200972.468101783 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00609764]
1744200972.472210667 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00609764]
Received Odometry - Position: x=0.127877, y=0.0689553, Linear Velocity: -0.0522468
Current yaw: -0.00278367 (roll: -0.00450506, pitch: -0.00629907)
1744200972.478075613 Received IMU Angular Velocity - [0.00816909, -0.00358902, 0.00396711]
1744200972.482380312 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
-------------------------
[2025-04-09_20-16-12.483] No B-spline trajectory received.
-------------------------
1744200972.488229962 Received IMU Angular Velocity - [0.00177751, -0.00678481, 0.00609764]
1744200972.492331261 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00609764]
1744200972.498072907 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00503238]
Received Odometry - Position: x=0.132266, y=0.0740942, Linear Velocity: 0.0809515
Current yaw: -0.00110438 (roll: -0.00508872, pitch: -0.00552031)
