-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744873470.437933667 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00183658]
-------------------------
[2025-04-17_15-04-30.439] No B-spline trajectory received.
-------------------------
1744873470.443825108 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
1744873470.448103260 Received IMU Angular Velocity - [-0.00248355, 0.0017373, 0.00716291]
1744873470.453671620 Received IMU Angular Velocity - [-0.00141829, 0.00919416, 0.00503238]
1744873470.458086480 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00503238]
1744873470.463822173 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00503238]
1744873470.468124582 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00183658]
1744873470.473839026 Received IMU Angular Velocity - [0.0102996, -0.0131764, 0.00290185]
Received Odometry - Position: x=0.120972, y=0.0450127, Linear Velocity: -0.101242
Current yaw: -0.00046635 (roll: -0.00520507, pitch: -0.00205839)
1744873470.477916150 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744873470.483840807 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00503238]
1744873470.488142064 Received IMU Angular Velocity - [0.00284277, 0.00812889, 0.00503238]
1744873470.493658807 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.000771319]
1744873470.498232903 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00503238]
1744873470.503924018 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00609764]
1744873470.508055127 Received IMU Angular Velocity - [0.00710383, -0.0121111, 0.00503238]
Received Odometry - Position: x=0.130217, y=0.0476676, Linear Velocity: -0.0162558
Current yaw: 0.000430984 (roll: -0.00461343, pitch: -0.00587328)
1744873470.513815108 Received IMU Angular Velocity - [0.00177751, -0.00358902, 0.00290185]
1744873470.518075020 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00609764]
1744873470.523859194 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
1744873470.527963966 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
1744873470.533847470 Received IMU Angular Velocity - [0.0124302, -0.0110459, 0.00716291]
1744873470.538091222 Received IMU Angular Velocity - [0.0124302, -0.0110459, 0.00716291]
-------------------------
[2025-04-17_15-04-30.539] No B-spline trajectory received.
-------------------------
1744873470.543831618 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00396711]
1744873470.548064970 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00396711]
1744873470.553956314 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00503238]
Received Odometry - Position: x=0.133571, y=0.0476308, Linear Velocity: 0.0115994
Current yaw: 0.000359244 (roll: -0.00464913, pitch: -0.00397199)
1744873470.558088543 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00503238]
1744873470.563825099 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00503238]
1744873470.568061427 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00503238]
1744873470.573818112 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00290185]
Received Odometry - Position: x=0.134894, y=0.0484279, Linear Velocity: 0.0146357
Current yaw: 0.000253602 (roll: -0.00473902, pitch: -0.00394381)
1744873470.578107017 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00290185]
1744873470.583835829 Received IMU Angular Velocity - [-0.00354881, 0.00812889, 0.00609764]
1744873470.588127582 Received IMU Angular Velocity - [-0.00354881, 0.00812889, 0.00609764]
1744873470.593836042 Received IMU Angular Velocity - [0.00816909, 0.000672041, 0.000771319]
1744873470.597919150 Received IMU Angular Velocity - [0.00816909, 0.000672041, 0.000771319]
1744873470.603867103 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.00503238]
1744873470.607946243 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.00503238]
1744873470.613819315 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.00396711]
1744873470.618177085 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.00396711]
Received Odometry - Position: x=0.135667, y=0.0438245, Linear Velocity: 0.0146703
Current yaw: 0.00118776 (roll: -0.00514944, pitch: -0.00291591)
1744873470.623992267 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00503238]
1744873470.628018254 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00503238]
1744873470.633825884 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00716291]
1744873470.638208231 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00716291]
-------------------------
[2025-04-17_15-04-30.639] No B-spline trajectory received.
-------------------------
1744873470.643705582 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.00396711]
1744873470.648116954 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.00396711]
1744873470.653828965 Received IMU Angular Velocity - [-0.000353022, 0.0102594, 0.00396711]
1744873470.658085198 Received IMU Angular Velocity - [-0.000353022, 0.0102594, 0.00396711]
1744873470.663810394 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00609764]
1744873470.668148484 Received IMU Angular Velocity - [0.0124302, -0.0131764, 0.00396711]
Received Odometry - Position: x=0.134818, y=0.0407433, Linear Velocity: 0.0113291
Current yaw: 0.000384992 (roll: -0.00522745, pitch: -0.00280162)
1744873470.673828047 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00290185]
1744873470.678025685 Received IMU Angular Velocity - [0.00390804, 0.000672041, 0.00503238]
1744873470.683935430 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00396711]
1744873470.688015114 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00716291]
1744873470.693816184 Received IMU Angular Velocity - [0.0113649, 0.000672041, 0.00609764]
1744873470.698055999 Received IMU Angular Velocity - [0.00923436, -0.00678481, 0.00183658]
1744873470.703680105 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.00290185]
Received Odometry - Position: x=0.141672, y=0.0466308, Linear Velocity: 0.0366032
Current yaw: 0.000339543 (roll: -0.00542927, pitch: -0.00356026)
1744873470.707961618 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744873470.713820705 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00503238]
1744873470.718019944 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00396711]
1744873470.723844182 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00609764]
1744873470.727961915 Received IMU Angular Velocity - [0.00816909, -0.000393224, 0.00290185]
1744873470.733825515 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00183658]
1744873470.738162837 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00609764]
-------------------------
[2025-04-17_15-04-30.739] No B-spline trajectory received.
-------------------------
1744873470.743808639 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00503238]
1744873470.748019430 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00503238]
1744873470.753845332 Received IMU Angular Velocity - [0.00284277, 0.00919416, 0.00290185]
1744873470.758059548 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00503238]
1744873470.763814216 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00609764]
1744873470.768153490 Received IMU Angular Velocity - [0.0134954, -0.0131764, 0.00716291]
1744873470.773835741 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.00503238]
1744873470.777955298 Received IMU Angular Velocity - [0.000712243, -0.00145849, 0.00503238]
1744873470.783950517 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00396711]
1744873470.788228190 Received IMU Angular Velocity - [-0.00141829, 0.00919416, 0.00290185]
1744873470.793632866 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00716291]
Received Odometry - Position: x=0.140575, y=0.0465064, Linear Velocity: 0.0189706
Current yaw: 0.000303092 (roll: -0.00496555, pitch: -0.00394239)
1744873470.798210162 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00822817]
1744873470.803946334 Received IMU Angular Velocity - [0.0102996, -0.0121111, 0.00396711]
1744873470.807979457 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00183658]
1744873470.813811664 Received IMU Angular Velocity - [-0.00141829, 0.0017373, 0.00503238]
1744873470.818051511 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00290185]
1744873470.823832261 Received IMU Angular Velocity - [0.00177751, 0.00706363, 0.00396711]
1744873470.828119022 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00503238]
1744873470.833832569 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.000771319]
1744873470.838176484 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
-------------------------
[2025-04-17_15-04-30.839] No B-spline trajectory received.
-------------------------
1744873470.843841902 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00609764]
1744873470.848209881 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.00716291]
1744873470.853941445 Received IMU Angular Velocity - [0.00603857, 0.00706363, 0.00609764]
1744873470.858085899 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00396711]
1744873470.863837175 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00290185]
1744873470.868243139 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00503238]
Received Odometry - Position: x=0.140758, y=0.0480058, Linear Velocity: 0.0141482
Current yaw: 0.000137727 (roll: -0.00460032, pitch: -0.00351343)
1744873470.874408538 Received IMU Angular Velocity - [0.0102996, -0.0121111, 0.00503238]
1744873470.878016082 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00503238]
1744873470.883718590 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00503238]
1744873470.887963078 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00290185]
1744873470.893850870 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00183658]
1744873470.898088157 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00609764]
1744873470.903819146 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00503238]
1744873470.908167316 Received IMU Angular Velocity - [0.0124302, -0.0121111, 0.00290185]
1744873470.913928385 Received IMU Angular Velocity - [0.000712243, -0.00145849, 0.00503238]
1744873470.917936803 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00503238]
1744873470.923809811 Received IMU Angular Velocity - [0.00284277, 0.00706363, 0.00396711]
1744873470.928078811 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00396711]
1744873470.933800135 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00609764]
-------------------------
[2025-04-17_15-04-30.939] No B-spline trajectory received.
-------------------------
1744873470.939105801 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00290185]
1744873470.943824380 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00183658]
1744873470.951116623 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.00503238]
1744873470.953846226 Received IMU Angular Velocity - [-0.00354881, 0.00706363, 0.00609764]
1744873470.958109498 Received IMU Angular Velocity - [0.00923436, 0.00706363, 0.00503238]
1744873470.963847046 Received IMU Angular Velocity - [0.0113649, -0.00145849, 0.00290185]
1744873470.968245490 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00396711]
Received Odometry - Position: x=0.134597, y=0.0497848, Linear Velocity: -0.00942703
Current yaw: 0.000332091 (roll: -0.00467752, pitch: -0.0042472)
1744873470.973921181 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00609764]
1744873470.978128548 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00503238]
1744873470.983836207 Received IMU Angular Velocity - [-0.000353022, 0.00280257, 0.00503238]
1744873470.987992501 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00503238]
1744873470.993700993 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.000771319]
1744873470.998058443 Received IMU Angular Velocity - [0.0049733, -0.00252375, 0.00183658]
1744873471.003692149 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00609764]
1744873471.008127714 Received IMU Angular Velocity - [0.00923436, -0.0110459, 0.00503238]
1744873471.013824621 Received IMU Angular Velocity - [0.00603857, -0.00465428, 0.00183658]
1744873471.018083157 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00396711]
1744873471.023834946 Received IMU Angular Velocity - [-0.00141829, 0.00919416, 0.00290185]
1744873471.027941543 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00396711]
1744873471.033854999 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00503238]
1744873471.038234595 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00503238]
-------------------------
[2025-04-17_15-04-31.039] No B-spline trajectory received.
-------------------------
1744873471.043958735 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00183658]
1744873471.048037715 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00183658]
1744873471.053890082 Received IMU Angular Velocity - [-0.00248355, 0.00706363, 0.00290185]
1744873471.058175275 Received IMU Angular Velocity - [0.0049733, 0.00706363, 0.00609764]
1744873471.063824469 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.00503238]
1744873471.068245825 Received IMU Angular Velocity - [0.0124302, -0.0099806, 0.00396711]
1744873471.073840842 Received IMU Angular Velocity - [0.00710383, -0.0131764, 0.00503238]
1744873471.078079954 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00503238]
1744873471.083878752 Received IMU Angular Velocity - [0.00177751, 0.00280257, 0.00396711]
Received Odometry - Position: x=0.133952, y=0.0466831, Linear Velocity: -0.00834629
Current yaw: 0.000951212 (roll: -0.0048735, pitch: -0.00326083)
1744873471.087952996 Received IMU Angular Velocity - [0.000712243, 0.00812889, 0.00503238]
1744873471.093701584 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00503238]
1744873471.098006778 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.000771319]
1744873471.103849673 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
1744873471.107912492 Received IMU Angular Velocity - [0.00923436, -0.0110459, 0.00503238]
1744873471.113830589 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00716291]
1744873471.118162375 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00503238]
1744873471.123810897 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00503238]
1744873471.127983031 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00503238]
1744873471.133822758 Received IMU Angular Velocity - [0.00710383, -0.00252375, 0.00396711]
1744873471.138069550 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00396711]
-------------------------
[2025-04-17_15-04-31.139] No B-spline trajectory received.
-------------------------
1744873471.143878204 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00396711]
1744873471.147959968 Received IMU Angular Velocity - [0.0049733, -0.00252375, 0.00396711]
1744873471.153873841 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
1744873471.158429185 Received IMU Angular Velocity - [-0.000353022, 0.00919416, 0.00290185]
1744873471.163827877 Received IMU Angular Velocity - [0.00284277, 0.000672041, 0.00609764]
1744873471.168101901 Received IMU Angular Velocity - [0.0102996, -0.00678481, 0.00609764]
Received Odometry - Position: x=0.134691, y=0.049216, Linear Velocity: -0.00375606
Current yaw: 7.4368e-05 (roll: -0.00481485, pitch: -0.00332502)
1744873471.173733783 Received IMU Angular Velocity - [0.0124302, -0.0121111, 0.00503238]
1744873471.178150467 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744873471.183819470 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00609764]
1744873471.188165625 Received IMU Angular Velocity - [-0.000353022, 0.00812889, 0.00290185]
1744873471.193837699 Received IMU Angular Velocity - [-0.00141829, 0.00812889, 0.00503238]
1744873471.197948936 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00609764]
